Date,Open,High,Low,Close,Volume
2019-06-20,15.9884608,16.27535052,15.82083984,16.21088092,12116866
2019-06-21,16.1818696,16.33659664,16.1174,16.2946914,10652486
2019-06-24,16.2946914,16.40106624,16.18509308,16.36238448,6540116
2019-06-25,16.278574,16.33659664,16.0206956,16.0851652,7874219
2019-06-26,15.97556688,16.3108088,15.92721468,16.12707044,5713927
2019-06-27,16.1818696,16.39461928,16.13674088,16.29146792,8118108
2019-06-28,16.2946914,16.38494884,16.19154004,16.34949056,5517097
2019-07-01,16.6331568,16.80400124,16.46553584,16.73308468,11436363
2019-07-02,16.73308468,17.5357312,16.6170394,17.14246664,15855634
2019-07-03,17.14246664,17.4712616,17.01030396,17.2133832,11872344
2019-07-04,17.21983016,17.44225028,17.02642136,17.16180752,8147145
2019-07-05,17.16180752,17.33265196,16.82011864,17.16825448,8251329
2019-07-08,17.17147796,17.17792492,16.52355848,16.86524736,9730846
2019-07-09,16.82334212,17.7452574,16.78466036,17.69368172,18105310
2019-07-10,17.6002008,17.6002008,17.24884148,17.3745572,11979195
2019-07-11,17.38100416,17.4551442,17.04898572,17.165031,9230370
2019-07-12,17.1811484,17.65822344,17.1489136,17.49060248,10375030
2019-07-15,17.49704944,18.01280624,17.28429976,17.8419618,12220676
2019-07-16,17.77426872,17.809727,17.6002008,17.65822344,5394609
2019-07-17,17.66144692,17.7936096,17.5357312,17.6163182,6212871
2019-07-18,17.52606076,17.52606076,17.10378488,17.2295006,8958440
2019-07-19,17.28107628,17.48093204,17.20048928,17.38422764,6007225
2019-07-22,17.567966,17.86774964,17.41968592,17.6969052,11534418
2019-07-23,17.6646704,18.454423,17.52283728,18.15786284,14107181
2019-07-24,18.3093664,18.45764648,18.1159576,18.16108632,10612397
2019-07-25,18.16108632,18.36738904,17.99346536,18.3093664,6902262
2019-07-26,18.19614375,18.72342756,18.115272,18.57462354,10588385
2019-07-29,18.71048808,18.74607165,18.30612933,18.50992614,6343402
2019-07-30,18.51963075,18.58756302,18.28995498,18.46463796,7548523
2019-07-31,18.3740616,18.3740616,17.94705876,18.09909765,8971983
2019-08-01,18.0182259,18.20584836,17.85001266,18.02793051,8866960
2019-08-02,17.48770722,17.80148961,17.41977495,17.59445793,8417992
2019-08-05,17.5329954,17.62033689,16.88925627,16.94424906,10457532
2019-08-06,16.63046667,16.81485426,16.31991915,16.61752719,10836219
2019-08-07,16.70810355,16.7889753,16.35873759,16.4331396,7113098
2019-08-08,16.53989031,16.59811797,16.3360935,16.45254882,7145616
2019-08-09,16.5948831,16.80838452,16.45254882,16.49460213,8577344
2019-08-12,16.45901856,16.5625344,16.1096526,16.5625344,9073899
2019-08-13,16.33932837,16.39755603,15.9802578,16.0126065,13533320
2019-08-14,16.2390474,16.3360935,16.09671312,16.26816123,9268729
2019-08-15,15.99643215,16.29404019,15.86380248,16.20993357,6644666
2019-08-16,16.2713961,16.67575485,16.21316844,16.52048109,9030127
2019-08-19,16.821324,16.88278653,16.5625344,16.8536727,10680625
2019-08-20,16.75339173,16.85043783,16.5948831,16.63693641,8799564
2019-08-21,16.60458771,16.69839894,16.45901856,16.69839894,8567785
2019-08-22,16.4654883,16.4654883,16.06759929,16.24228227,21108924
2019-08-23,16.17435,16.17758487,15.60501288,15.81527943,24696939
2019-08-26,15.53384574,15.86703735,15.44326938,15.86056761,14227441
2019-08-27,15.88968144,16.05465981,15.8832117,16.02554598,14479160
2019-08-28,16.2713961,16.60782258,16.10641773,16.11288747,17650972
2019-08-29,16.10318286,16.10318286,15.7861656,15.8832117,9740862
2019-08-30,16.03848546,16.13876643,15.90262092,15.99643215,10182534
2019-09-02,16.16788026,16.17435,15.96084858,16.08377364,11833676
2019-09-03,16.17111513,16.17111513,15.89938605,16.00937163,9567533
2019-09-04,16.00613676,16.00613676,15.85409787,15.97055319,10703502
2019-09-05,16.0126065,16.3037448,16.00937163,16.21963818,17490743
2019-09-06,16.28433558,16.5625344,16.24228227,16.33285863,14657357
2019-09-09,16.44931395,16.71133842,16.35550272,16.68545946,19482841
2019-09-10,16.7242779,16.77927069,16.45254882,16.54636005,12837364
2019-09-11,16.58194362,16.71780816,16.4654883,16.53342057,11635720
2019-09-12,16.5948831,16.62076206,16.29080532,16.42990473,9914481
2019-09-16,16.61105745,16.61429232,16.44931395,16.54959492,8378772
2019-09-17,16.5625344,16.57223901,16.07083416,16.16464539,10559765
2019-09-18,16.17435,16.21640331,16.11288747,16.18728948,5328299
2019-09-19,16.23257766,16.25845662,16.1096526,16.23581253,6170761
2019-09-20,16.3037448,16.31668428,16.17435,16.19699409,6876285
2019-09-23,16.1420013,16.15817565,15.80233995,15.90909066,9593517
2019-09-24,15.9802578,16.3037448,15.91232553,16.13229669,7983375
2019-09-25,16.12582695,16.12582695,15.8185143,15.86380248,8075345
2019-09-26,15.9479091,16.0126065,15.68264976,15.68588463,6952445
2019-09-27,15.68588463,15.78940047,15.65030106,15.71499846,4068099
2019-09-30,15.73764255,15.89291631,15.70205898,15.77969586,4914451
2019-10-08,15.7861656,15.93496962,15.6244221,15.66324054,4861484
2019-10-09,15.6244221,15.63089184,15.29446536,15.55648983,5047112
2019-10-10,15.6567708,15.9155604,15.64383132,15.850863,6255309
2019-10-11,15.6891195,15.83792352,15.51767139,15.66647541,7574174
2019-10-14,15.84439326,15.97378806,15.6891195,15.80233995,8388152
2019-10-15,15.8185143,15.850863,15.4950273,15.527376,7661072
2019-10-16,15.527376,15.60501288,15.35916276,15.37210224,7150354
2019-10-17,15.37210224,15.44650425,15.3332838,15.37210224,3851023
2019-10-18,15.52414113,15.52414113,15.14566134,15.1715403,7500971
2019-10-21,15.1715403,15.19741926,14.94833427,15.06478959,5282536
2019-10-22,15.07125933,15.15860082,15.04861524,15.1391916,3322407
2019-10-23,15.13595673,15.18771465,15.06155472,15.0744942,3036755
2019-10-24,15.0421455,15.14566134,15.0421455,15.09390342,3156884
2019-10-25,15.1391916,15.25888179,15.02273628,15.21682848,3707553
2019-10-28,15.21359361,15.35269302,15.21359361,15.3009351,5259192
2019-10-29,15.31387458,15.49179243,15.2362377,15.25241205,5510938
2019-10-30,14.8480533,14.8480533,14.0716845,14.22048852,17241884
2019-10-31,14.21725365,14.21725365,13.7805462,13.86141795,11068357
2019-11-01,13.8452436,14.15255625,13.6835001,14.09432859,6730450
2019-11-04,14.09432859,14.1687306,13.95199431,14.04904041,5411918
2019-11-05,14.07815424,14.34664845,13.91641074,14.21725365,7699013
2019-11-06,14.2657767,14.50839195,14.08138911,14.33370897,9671421
2019-11-07,14.24313261,14.76718155,14.13314703,14.45339916,9683550
2019-11-08,14.84158356,14.86422765,14.4922176,14.51809656,9137313
2019-11-11,14.4922176,14.4922176,14.11373781,14.21725365,6167358
2019-11-12,14.20754904,14.34017871,14.08785885,14.2657767,4456929
2019-11-13,14.27224644,14.28842079,13.909941,14.00051736,5797794
2019-11-14,14.0716845,14.17520034,14.01345684,14.07815424,4039789
2019-11-15,14.08138911,14.11373781,13.8452436,13.94875944,4614919
2019-11-18,13.8775923,13.91964561,13.75466724,13.85494821,5368647
2019-11-19,13.76760672,14.15255625,13.76760672,14.14932138,5346348
2019-11-20,14.1040332,14.1040332,13.91317587,13.9422897,3938684
2019-11-21,13.9746384,14.19137469,13.83877386,14.11050294,5699971
2019-11-22,14.14608651,14.4275202,14.05551015,14.17520034,7026890
2019-11-25,14.28518592,14.64749136,14.08462398,14.51486169,12172663
2019-11-26,14.48574786,14.58602883,14.15255625,14.4275202,9956805
2019-11-27,14.38223202,14.38546689,14.18490495,14.2010793,4833098
2019-11-28,14.09756346,14.14608651,13.95846405,13.96816866,4812003
2019-11-29,13.99728249,14.11050294,13.91641074,14.03610093,4410362
2019-12-02,14.03610093,14.08462398,13.92611535,13.95846405,4331093
2019-12-03,13.95846405,14.18167008,13.90670613,14.16549573,4704804
2019-12-04,14.14285164,14.37576228,14.05227528,14.27548131,6895971
2019-12-05,14.2981254,14.36605767,14.2010793,14.24636748,6286453
2019-12-06,14.24960235,14.27871618,14.06197989,14.13961677,6814573
2019-12-09,14.13961677,14.1687306,13.99728249,14.03286606,5825985
2019-12-10,14.08138911,14.08138911,13.9746384,14.04904041,4217317
2019-12-11,14.02639632,14.30783001,13.97140353,14.27224644,8887329
2019-12-12,14.26254183,14.26254183,13.98434301,14.06521476,8092275
2019-12-13,14.16549573,14.19784443,13.98434301,14.02963119,14160083
2019-12-16,14.04904041,14.28195105,13.98434301,14.27548131,12526348
2019-12-17,14.28842079,14.73483285,14.28518592,14.56985448,19047175
2019-12-18,14.58279396,14.58279396,14.40487611,14.4598689,11322913
2019-12-19,14.4598689,14.556915,14.31753462,14.54721039,10116347
2019-12-20,14.63131701,15.29446536,14.57308935,15.08096394,28983802
2019-12-23,14.98391784,15.01626654,14.70895389,14.73159798,13277509
2019-12-24,14.79953025,15.15536595,14.79953025,15.13272186,15660222
